biological_process_id,biological_process_name,associated_gene_wb_ids,count,splits
GO:0071294,cellular response to zinc ion,"WBGene00000393,WBGene00004735,WBGene00006353,WBGene00011821",4,none
GO:0071316,cellular response to nicotine,"WBGene00000044,WBGene00000054,WBGene00001053",3,none
GO:0071320,cellular response to cAMP,"WBGene00004307,WBGene00014055,WBGene00021237",3,none
GO:0071321,cellular response to cGMP,"WBGene00000903,WBGene00000907,WBGene00001665",3,none
GO:0071333,cellular response to glucose stimulus,"WBGene00011232,WBGene00019151,WBGene00021043",3,none
GO:0071363,cellular response to growth factor stimulus,"WBGene00000897,WBGene00000900,WBGene00004860",3,none
GO:0071376,cellular response to corticotropin-releasing hormone stimulus,WBGene00003605,1,none
GO:0071419,cellular response to amphetamine,"WBGene00000296,WBGene00000934,WBGene00001053",3,none
GO:0071421,manganese ion transmembrane transport,"WBGene00004063,WBGene00004876,WBGene00004877,WBGene00004878,WBGene00021847",5,none
GO:0071422,succinate transmembrane transport,"WBGene00003517,WBGene00003518,WBGene00003519,WBGene00007138,WBGene00019656",5,none
GO:0071423,malate transmembrane transport,WBGene00019656,1,none
GO:0071444,cellular response to pheromone,"WBGene00000899,WBGene00000903,WBGene00005934",3,none
GO:0071456,cellular response to hypoxia,"WBGene00001178,WBGene00001851",2,none
GO:0071459,"protein localization to chromosome, centromeric region",WBGene00001831,1,none
GO:0071467,cellular response to pH,WBGene00022815,1,none
GO:0071468,cellular response to acidic pH,WBGene00001536,1,none
GO:0071474,cellular hyperosmotic response,"WBGene00006941,WBGene00013355",2,none
GO:0071479,cellular response to ionizing radiation,"WBGene00000264,WBGene00001997,WBGene00002276,WBGene00020964",4,none
GO:0071480,cellular response to gamma radiation,WBGene00000784,1,none
GO:0071482,cellular response to light stimulus,"WBGene00005641,WBGene00007006,WBGene00017176,WBGene00019012,WBGene00022824",5,none
GO:0071526,semaphorin-plexin signaling pathway,"WBGene00002243,WBGene00003111,WBGene00004047,WBGene00004048,WBGene00004889,WBGene00004890,WBGene00022048",7,none
GO:0071528,tRNA re-export from nucleus,"WBGene00002080,WBGene00011807",2,none
GO:0071539,protein localization to centrosome,"WBGene00000231,WBGene00002219",2,none
GO:0071542,dopaminergic neuron differentiation,"WBGene00000443,WBGene00000463,WBGene00001820,WBGene00017690,WBGene00020368,WBGene00021012,WBGene00021888,WBGene00022175",8,none
GO:0071543,diphosphoinositol polyphosphate metabolic process,WBGene00022366,1,none
GO:0071558,histone H3K27me2/H3K27me3 demethylase activity,"WBGene00007813,WBGene00009089,WBGene00017046,WBGene00017571,WBGene00017920",5,none
GO:0071569,protein ufmylation,"WBGene00008041,WBGene00015555,WBGene00020184,WBGene00044324",4,none
GO:0071577,zinc ion transmembrane transport,"WBGene00000393,WBGene00006487,WBGene00006494,WBGene00007591,WBGene00009286,WBGene00011821,WBGene00012712,WBGene00013207,WBGene00014669,WBGene00015940,WBGene00017936,WBGene00018897,WBGene00019077,WBGene00044067",14,none
GO:0071578,zinc ion import across plasma membrane,"WBGene00006486,WBGene00021936",2,none
GO:0071585,detoxification of cadmium ion,"WBGene00001815,WBGene00003960",2,none
GO:0071586,CAAX-box protein processing,"WBGene00001405,WBGene00001406",2,none
GO:0071596,ubiquitin-dependent protein catabolic process via the N-end rule pathway,"WBGene00016326,WBGene00017373",2,none
GO:0071679,commissural neuron axon guidance,"WBGene00005077,WBGene00006745",2,none
GO:0071688,striated muscle myosin thick filament assembly,"WBGene00000838,WBGene00003183,WBGene00003209,WBGene00006814,WBGene00006820,WBGene00006825",6,none
GO:0071689,muscle thin filament assembly,"WBGene00003990,WBGene00003991,WBGene00006810,WBGene00006823,WBGene00302980",5,none
GO:0071705,nitrogen compound transport,"WBGene00000133,WBGene00000134,WBGene00000135,WBGene00000136,WBGene00002080,WBGene00003792,WBGene00011807,WBGene00017770",8,none
GO:0071709,membrane assembly,"WBGene00010828,WBGene00013407,WBGene00018318,WBGene00019686,WBGene00021691",5,none
GO:0071711,basement membrane organization,"WBGene00001328,WBGene00001863,WBGene00004257,WBGene00006498",4,none
GO:0071722,detoxification of arsenic-containing substance,WBGene00014025,1,none
GO:0071786,endoplasmic reticulum tubular network organization,"WBGene00012555,WBGene00015492,WBGene00020562",3,none
GO:0071788,endoplasmic reticulum tubular network maintenance,WBGene00015492,1,none
GO:0071805,potassium ion transmembrane transport,"WBGene00001171,WBGene00001190,WBGene00001202,WBGene00001374,WBGene00002233,WBGene00002242,WBGene00003569,WBGene00003570,WBGene00003729,WBGene00003730,WBGene00003731,WBGene00003732,WBGene00003733,WBGene00003734,WBGene00003735,WBGene00003736,WBGene00003943,WBGene00004793,WBGene00004830,WBGene00004831,WBGene00006318,WBGene00006504,WBGene00006526,WBGene00006656,WBGene00006657,WBGene00006658,WBGene00006659,WBGene00006660,WBGene00006661,WBGene00006662,WBGene00006663,WBGene00006664,WBGene00006665,WBGene00006666,WBGene00006667,WBGene00006668,WBGene00006669,WBGene00006670,WBGene00006671,WBGene00006672,WBGene00006673,WBGene00006674,WBGene00006675,WBGene00006676,WBGene00006677,WBGene00006678,WBGene00006679,WBGene00006680,WBGene00006681,WBGene00006682,WBGene00006683,WBGene00006684,WBGene00006685,WBGene00006686,WBGene00006687,WBGene00006688,WBGene00006689,WBGene00006690,WBGene00006691,WBGene00006692,WBGene00006693,WBGene00006694,WBGene00006695,WBGene00006696,WBGene00006772,WBGene00006792,WBGene00006830,WBGene00007176,WBGene00007862,WBGene00008265,WBGene00008570,WBGene00008819,WBGene00010784,WBGene00011454,WBGene00012967,WBGene00013255,WBGene00013268,WBGene00013542,WBGene00014261,WBGene00015137,WBGene00015387,WBGene00018002,WBGene00018402,WBGene00019904,WBGene00020207,WBGene00021948,WBGene00022240",87,none
GO:0071806,protein transmembrane transport,"WBGene00001047,WBGene00008164",2,none
GO:0071816,tail-anchored membrane protein insertion into ER membrane,"WBGene00014025,WBGene00021736",2,none
GO:0071846,actin filament debranching,WBGene00021758,1,none
GO:0071880,adenylate cyclase-activating adrenergic receptor signaling pathway,WBGene00008890,1,none
GO:0071897,DNA biosynthetic process,"WBGene00002985,WBGene00006568,WBGene00007723,WBGene00008645,WBGene00008722,WBGene00009368,WBGene00012936,WBGene00013258,WBGene00014066,WBGene00017696,WBGene00019593,WBGene00020964,WBGene00219449",13,none
GO:0071913,citrate secondary active transmembrane transporter activity,"WBGene00010780,WBGene00021345",2,none
GO:0071916,dipeptide transmembrane transporter activity,"WBGene00003876,WBGene00003877,WBGene00003878",3,none
GO:0071927,octopamine signaling pathway,"WBGene00006411,WBGene00021897",2,none
GO:0071929,alpha-tubulin acetylation,"WBGene00003178,WBGene00021059",2,none
GO:0071932,replication fork reversal,WBGene00001016,1,none
GO:0071947,protein deubiquitination involved in ubiquitin-dependent protein catabolic process,WBGene00021733,1,none
GO:0071963,establishment or maintenance of cell polarity regulating cell shape,WBGene00003932,1,none
GO:0071965,multicellular organismal locomotion,"WBGene00004888,WBGene00022473",2,none
GO:0071985,multivesicular body sorting pathway,"WBGene00012193,WBGene00016167",2,none
GO:0072318,clathrin coat disassembly,WBGene00001043,1,none
GO:0072320,volume-sensitive chloride channel activity,WBGene00009632,1,none
GO:0072325,vulval cell fate commitment,WBGene00019883,1,none
GO:0072326,vulval cell fate determination,WBGene00004773,1,none
GO:0072327,vulval cell fate specification,"WBGene00001953,WBGene00001996,WBGene00002299,WBGene00002335,WBGene00002889,WBGene00003043,WBGene00003929,WBGene00003930,WBGene00006771,WBGene00009133,WBGene00009717",11,none
GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,"WBGene00000467,WBGene00002147",2,none
GO:0072334,UDP-galactose transmembrane transport,"WBGene00005025,WBGene00005153,WBGene00013740,WBGene00014139,WBGene00015038,WBGene00018414,WBGene00019451,WBGene00022577",8,none
GO:0072344,rescue of stalled ribosome,"WBGene00000208,WBGene00010556,WBGene00016888,WBGene00021812,WBGene00021831,WBGene00022350",6,none
GO:0072345,NAADP-sensitive calcium-release channel activity,WBGene00000846,1,none
GO:0072347,response to anesthetic,"WBGene00006747,WBGene00006811,WBGene00006812",3,none
GO:0072350,tricarboxylic acid metabolic process,WBGene00000040,1,none
GO:0072354,histone H3T3 kinase activity,"WBGene00007258,WBGene00007309,WBGene00012159,WBGene00012981,WBGene00015534,WBGene00016137,WBGene00021214,WBGene00022228,WBGene00022670,WBGene00044501,WBGene00235269",11,none
GO:0072375,medium-term memory,"WBGene00000068,WBGene00002190,WBGene00003783,WBGene00006779",4,none
GO:0072384,organelle transport along microtubule,"WBGene00011775,WBGene00019126",2,none
GO:0072393,microtubule anchoring at microtubule organizing center,WBGene00016611,1,none
GO:0072488,ammonium transmembrane transport,"WBGene00000133,WBGene00000134,WBGene00000135,WBGene00000136,WBGene00004358,WBGene00004359",6,none
GO:0072521,purine-containing compound metabolic process,WBGene00018174,1,none
GO:0072527,pyrimidine-containing compound metabolic process,"WBGene00000391,WBGene00000392",2,none
GO:0072528,pyrimidine-containing compound biosynthetic process,"WBGene00004259,WBGene00007812,WBGene00009575",3,none
GO:0072579,glycine receptor clustering,"WBGene00003031,WBGene00003384",2,none
GO:0072583,clathrin-dependent endocytosis,"WBGene00000157,WBGene00000161,WBGene00001043,WBGene00001082,WBGene00006751,WBGene00006777,WBGene00006791,WBGene00018974,WBGene00020246",9,none
GO:0072593,reactive oxygen species metabolic process,"WBGene00004931,WBGene00004932",2,none
GO:0072594,establishment of protein localization to organelle,"WBGene00003053,WBGene00006836,WBGene00015471",3,none
GO:0072595,maintenance of protein localization in organelle,WBGene00006565,1,none
GO:0072657,protein localization to membrane,"WBGene00006472,WBGene00014119,WBGene00020549,WBGene00021506",4,none
GO:0072659,protein localization to plasma membrane,"WBGene00001117,WBGene00004034,WBGene00004373,WBGene00006438,WBGene00006467,WBGene00006638,WBGene00006646,WBGene00016311,WBGene00017037,WBGene00018009,WBGene00018719,WBGene00021444,WBGene00044077",13,none
GO:0072689,MCM complex assembly,WBGene00003159,1,none
GO:0072697,protein localization to cell cortex,"WBGene00003559,WBGene00003598,WBGene00004367",3,none
GO:0072711,cellular response to hydroxyurea,WBGene00002276,1,none
GO:0072756,cellular response to paraquat,"WBGene00006643,WBGene00018878",2,none
GO:0075523,viral translational frameshifting,WBGene00022748,1,none
GO:0080090,regulation of primary metabolic process,"WBGene00004804,WBGene00017137,WBGene00020251,WBGene00020961,WBGene00022448",5,none
GO:0080120,CAAX-box protein maturation,WBGene00001406,1,none
GO:0080135,regulation of cellular response to stress,WBGene00008419,1,none
GO:0080144,intracellular amino acid homeostasis,"WBGene00003877,WBGene00021546",2,none
GO:0085020,protein K6-linked ubiquitination,"WBGene00000265,WBGene00185078",2,none
GO:0086010,membrane depolarization during action potential,WBGene00000367,1,none
GO:0090071,negative regulation of ribosome biogenesis,"WBGene00003559,WBGene00019677",2,none
GO:0090087,regulation of peptide transport,"WBGene00003236,WBGene00003730,WBGene00009165,WBGene00010043,WBGene00015009,WBGene00018951,WBGene00022610",7,none
GO:0090090,negative regulation of canonical Wnt signaling pathway,"WBGene00000156,WBGene00001487,WBGene00001496,WBGene00001746,WBGene00002202,WBGene00004202,WBGene00006744,WBGene00006773,WBGene00008095,WBGene00010991,WBGene00011261,WBGene00015249,WBGene00016038,WBGene00017472",14,none
GO:0090110,COPII-coated vesicle cargo loading,"WBGene00004754,WBGene00004755,WBGene00004756,WBGene00011338",4,none
GO:0090114,COPII-coated vesicle budding,WBGene00003806,1,none
GO:0090136,epithelial cell-cell adhesion,"WBGene00000522,WBGene00000523,WBGene00000524,WBGene00000525",4,none
GO:0090141,positive regulation of mitochondrial fission,"WBGene00008691,WBGene00017137,WBGene00018894,WBGene00019941,WBGene00045495",5,none
GO:0090149,mitochondrial membrane fission,WBGene00012740,1,none
GO:0090150,establishment of protein localization to membrane,WBGene00021736,1,none
GO:0090158,endoplasmic reticulum membrane organization,"WBGene00003890,WBGene00004266,WBGene00007559,WBGene00010254,WBGene00013434,WBGene00018008,WBGene00018354,WBGene00018840,WBGene00021428,WBGene00022546",10,none
GO:0090162,establishment of epithelial cell polarity,"WBGene00008555,WBGene00012826",2,none
GO:0090168,Golgi reassembly,WBGene00007561,1,none
GO:0090169,regulation of spindle assembly,"WBGene00000231,WBGene00003902,WBGene00004105,WBGene00006988",4,none
GO:0090173,regulation of synaptonemal complex assembly,WBGene00022390,1,none
GO:0090220,chromosome localization to nuclear envelope involved in homologous chromosome segregation,WBGene00004954,1,none
GO:0090251,protein localization involved in establishment of planar polarity,WBGene00010898,1,none
GO:0090263,positive regulation of canonical Wnt signaling pathway,"WBGene00001687,WBGene00002203,WBGene00007284,WBGene00007791,WBGene00009460,WBGene00012943,WBGene00013709,WBGene00016421,WBGene00018482,WBGene00019556,WBGene00019561,WBGene00019562",12,none
GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,WBGene00007137,1,none
GO:0090268,activation of mitotic cell cycle spindle assembly checkpoint,"WBGene00006988,WBGene00015515,WBGene00018900",3,none
GO:0090297,positive regulation of mitochondrial DNA replication,WBGene00019800,1,none
GO:0090304,nucleic acid metabolic process,"WBGene00002147,WBGene00009881,WBGene00016721,WBGene00016722",4,none
GO:0090306,meiotic spindle assembly,"WBGene00002219,WBGene00002228",2,none
GO:0090307,mitotic spindle assembly,"WBGene00000098,WBGene00000257,WBGene00000549,WBGene00001831,WBGene00001832,WBGene00002047,WBGene00002225,WBGene00002226,WBGene00003160,WBGene00007710,WBGene00013847,WBGene00015580,WBGene00016397,WBGene00021470",14,none
GO:0090313,regulation of protein targeting to membrane,WBGene00011488,1,none
GO:0090314,positive regulation of protein targeting to membrane,"WBGene00008691,WBGene00018719,WBGene00018894,WBGene00021952,WBGene00045495",5,none
GO:0090316,positive regulation of intracellular protein transport,"WBGene00006831,WBGene00015327,WBGene00019010",3,none
GO:0090325,regulation of locomotion involved in locomotory behavior,"WBGene00000484,WBGene00001172,WBGene00001538,WBGene00004368,WBGene00006730,WBGene00006747,WBGene00006767,WBGene00006833,WBGene00006934,WBGene00013042,WBGene00020572",11,none
GO:0090326,positive regulation of locomotion involved in locomotory behavior,"WBGene00000272,WBGene00000484,WBGene00000821,WBGene00000934,WBGene00000951,WBGene00001053,WBGene00001133,WBGene00001172,WBGene00001189,WBGene00004393,WBGene00006765,WBGene00006774,WBGene00006797,WBGene00007059,WBGene00007428,WBGene00008078,WBGene00009441,WBGene00011216,WBGene00011502,WBGene00013599,WBGene00015176,WBGene00020572",22,none
GO:0090327,negative regulation of locomotion involved in locomotory behavior,"WBGene00000296,WBGene00000934,WBGene00001053,WBGene00013151,WBGene00016354,WBGene00021073",6,none
GO:0090328,regulation of olfactory learning,"WBGene00015354,WBGene00045401",2,none
GO:0090329,regulation of DNA-templated DNA replication,"WBGene00001049,WBGene00012767",2,none
GO:0090385,phagosome-lysosome fusion,WBGene00004271,1,none
GO:0090386,phagosome maturation involved in apoptotic cell clearance,"WBGene00001130,WBGene00003086,WBGene00004268,WBGene00004927,WBGene00006932,WBGene00009552,WBGene00010283,WBGene00013354,WBGene00018321",9,none
GO:0090387,phagolysosome assembly involved in apoptotic cell clearance,"WBGene00003086,WBGene00004271,WBGene00004276,WBGene00004927,WBGene00006833,WBGene00010283,WBGene00013354",7,none
GO:0090389,phagosome-lysosome fusion involved in apoptotic cell clearance,"WBGene00003086,WBGene00004927,WBGene00013354,WBGene00021058",4,none
GO:0090390,phagosome acidification involved in apoptotic cell clearance,"WBGene00004276,WBGene00006833",2,none
GO:0090422,thiamine pyrophosphate transmembrane transporter activity,WBGene00016588,1,none
GO:0090435,protein localization to nuclear envelope,"WBGene00002050,WBGene00002051,WBGene00002052,WBGene00002053,WBGene00002054,WBGene00002055,WBGene00002056,WBGene00002057,WBGene00002058,WBGene00002067,WBGene00003052,WBGene00003485,WBGene00003788,WBGene00003792,WBGene00003796,WBGene00006815",16,none
GO:0090444,"regulation of nematode larval development, heterochronic","WBGene00002993,WBGene00003003,WBGene00003015,WBGene00003847",4,none
GO:0090472,dibasic protein processing,WBGene00001172,1,none
GO:0090474,arg-arg specific dibasic protein processing,WBGene00001172,1,none
GO:0090481,pyrimidine nucleotide-sugar transmembrane transport,"WBGene00005153,WBGene00014139,WBGene00015038,WBGene00015404,WBGene00018414,WBGene00019451,WBGene00022577,WBGene00022721",8,none
